P1_time_percent,P1_error_X,P1_error_Y,P1_error_Angle,P2_time_percent,P2_error_X,P2_error_Y,P2_error_Angle,P3_time_percent,P3_error_X,P3_error_Y,P3_error_Angle,P4_time_percent,P4_error_X,P4_error_Y,P4_error_Angle,P5_time_percent,P5_error_X,P5_error_Y,P5_error_Angle,PD1_time_percent,PD1_error_X,PD1_error_Y,PD1_error_Angle,PD2_time_percent,PD2_error_X,PD2_error_Y,PD2_error_Angle,PD3_time_percent,PD3_error_X,PD3_error_Y,PD3_error_Angle,PD4_time_percent,PD4_error_X,PD4_error_Y,PD4_error_Angle,PD5_time_percent,PD5_error_X,PD5_error_Y,PD5_error_Angle,PID1_time_percent,PID1_error_X,PID1_error_Y,PID1_error_Angle,PID2_time_percent,PID2_error_X,PID2_error_Y,PID2_error_Angle,PID3_time_percent,PID3_error_X,PID3_error_Y,PID3_error_Angle,PID4_time_percent,PID4_error_X,PID4_error_Y,PID4_error_Angle,PID5_time_percent,PID5_error_X,PID5_error_Y,PID5_error_Angle
2842733000000,89.3315582275,120.845504761,-19.7460536957,2795009000000,89.3337554932,97.8782043457,-20.8709449768,2883609000000,111.335342407,99.7270812988,-32.4304351807,2805705000000,70.6453552246,96.9548339844,-22.8110275269,2790673000000,92.1913604736,105.224090576,-23.3615951538,2863209000000,-9.81051635742,3.65588378906,-10.7323894501,2883845000000,38.9121704102,64.3746795654,-21.3572273254,2824457000000,54.3874511719,65.7129364014,-20.8895740509,2814001000000,38.9402770996,62.6374511719,-18.8380508423,2803269000000,50.5307617188,68.474105835,-20.4684505463,2792681000000,58.1476745605,67.2229919434,-20.9508476257,2804293000000,53.3218383789,70.0291900635,-17.9337234497,2847061000000,80.8156280518,67.2368621826,-28.8802108765,2786021000000,38.9010925293,60.1303863525,-16.9939365387,2849817000000,59.2165222168,64.1337738037,-22.2168178558
2842733000000,89.3111877441,120.671012878,-19.7229537964,2795129000000,86.3318634033,95.5742797852,-20.2739982605,2883705000000,108.45123291,99.0062408447,-32.0062065125,2805817000000,68.7485046387,95.7346801758,-22.307970047,2790753000000,89.4801483154,104.974884033,-22.3596134186,2863329000000,-11.2574768066,-0.146545410156,-9.98644065857,2883945000000,35.3880310059,56.8611907959,-19.4251976013,2824557000000,53.0505371094,63.5975341797,-20.2465000153,2814113000000,35.5439758301,60.0518341064,-18.3290023804,2803369000000,48.3187561035,65.5757293701,-20.8963680267,2792681000000,56.8315429688,66.8766479492,-20.6001758575,2804389000000,51.0688171387,68.1345672607,-17.4900798798,2847185000000,77.9339752197,64.9669036865,-27.7607154846,2786117000000,36.7374267578,57.6496429443,-16.5168972015,2849905000000,57.4225158691,62.0695343018,-22.0735988617
2842733000000,88.107925415,120.822120667,-19.573682785,2795233000000,84.1092834473,94.6280212402,-19.8066883087,2883709000000,107.242797852,98.8117828369,-31.0178050995,2805817000000,67.9893035889,96.0866546631,-21.3473510742,2790945000000,87.7539672852,104.449508667,-22.0995864868,2863425000000,-14.1947937012,-4.48107910156,-9.47401809692,2884005000000,31.4638061523,53.3046112061,-19.0611820221,2824649000000,49.6362304688,60.9625549316,-19.8982334137,2814201000000,35.6640014648,60.9473266602,-18.1933040619,2803477000000,45.088470459,63.1714019775,-20.5190048218,2792781000000,53.8663635254,64.5744476318,-20.199256897,2804489000000,48.1032104492,65.9434967041,-16.9856128693,2847277000000,74.8885498047,62.9849090576,-27.6921157837,2786281000000,34.9160461426,55.1399078369,-16.2117938995,2849905000000,56.0198974609,61.6494750977,-22.5175189972
2842825000000,86.258972168,120.358421326,-19.8211574554,2795337000000,81.7613983154,92.3933105469,-19.6977844238,2883709000000,106.455001831,99.4761657715,-30.0032672882,2805941000000,65.7578277588,95.361907959,-20.9333057404,2791089000000,86.0277862549,103.924133301,-21.8395576477,2863545000000,-13.4138793945,-3.63249206543,-8.55463123322,2884213000000,31.4573669434,50.856338501,-17.9784355164,2824793000000,49.0205688477,60.0466461182,-21.0110015869,2814289000000,32.556427002,58.6475524902,-17.7022323608,2803561000000,44.0371704102,60.8242797852,-19.7095127106,2792881000000,52.358795166,63.2777557373,-19.9907112122,2804569000000,46.41796875,62.7850494385,-17.1985149384,2847361000000,71.8431243896,61.0028991699,-27.6235160828,2786409000000,33.2627563477,52.8801422119,-15.3383903503,2849985000000,54.2850952148,59.5402832031,-22.1302661896
2842921000000,84.8194732666,118.659805298,-19.5170879364,2795445000000,79.5279998779,91.3358001709,-19.2481403351,2883809000000,105.213378906,99.0899353027,-29.9153442383,2806093000000,64.2026672363,94.339630127,-19.781835556,2791217000000,84.2490844727,102.06880188,-20.5192451477,2863657000000,-13.8832702637,-4.48892211914,-8.61982440948,2884317000000,27.8613586426,47.3926239014,-17.5794353485,2824893000000,46.0625610352,58.5283813477,-19.7494068146,2814381000000,29.4488525391,56.3477935791,-17.2111606598,2803669000000,42.1855163574,58.6576690674,-19.3144454956,2792977000000,50.4026489258,60.4057617188,-20.8604698181,2804665000000,43.563873291,60.5097198486,-16.7327709198,2847509000000,67.6640167236,59.6225585938,-27.0774765015,2786521000000,30.4397888184,49.9035186768,-14.8581199646,2850069000000,51.3606262207,57.4783630371,-21.9338722229
2843013000000,82.6324157715,116.828788757,-19.4143714905,2795569000000,77.2946014404,90.2782897949,-18.798494339,2883809000000,104.332366943,98.6530151367,-29.1813983917,2806205000000,62.0300598145,93.588973999,-19.329744339,2791325000000,80.8776702881,100.040298462,-22.2755432129,2863769000000,-15.03125,-4.83401489258,-5.50747013092,2884421000000,24.2653808594,43.9289093018,-17.180437088,2824977000000,43.8959350586,57.1160125732,-18.9374046326,2814481000000,30.090057373,56.6437988281,-16.9201564789,2803729000000,39.2490539551,56.2789611816,-18.9168338776,2792977000000,50.5023498535,59.9452667236,-21.4105739594,2804757000000,43.0216369629,59.0409545898,-17.0887985229,2847689000000,64.5244598389,57.6905212402,-26.9832649231,2786689000000,28.4851074219,49.2381896973,-14.1000623703,2850149000000,48.4361572266,55.4164276123,-21.7374782562
2843013000000,81.453414917,116.92250061,-19.6338939667,2795681000000,75.7714538574,88.8984985352,-18.9912662506,2883809000000,104.819564819,98.7847747803,-28.8859405518,2806301000000,58.3345031738,91.8013458252,-18.1230545044,2791421000000,79.0044708252,99.2832641602,-22.0668144226,2863885000000,-17.341003418,-8.1563873291,-4.8696308136,2884521000000,25.1772766113,44.6733856201,-16.4682846069,2825085000000,40.833404541,54.8058013916,-18.5874271393,2814569000000,28.118927002,54.9438323975,-16.3141727448,2803893000000,36.3126220703,53.9002685547,-18.5192222595,2793097000000,47.9991760254,57.8350830078,-21.131061554,2804845000000,41.0161132812,56.9703826904,-17.3385734558,2847841000000,61.8702087402,55.3265533447,-25.9953594208,2786825000000,142.46937561,19.5682830811,-4.00767564774,2850313000000,47.7505493164,55.2712860107,-22.4937934875
2843109000000,80.1901550293,115.345619202,-19.6673469543,2795681000000,74.5581054688,89.4092254639,-17.1612167358,2883925000000,102.524429321,99.161315918,-28.6211872101,2806417000000,56.4276123047,89.9663238525,-16.4010848999,2791529000000,77.1312866211,98.5262145996,-21.8580875397,2864001000000,-15.6816711426,-5.65689086914,-4.27107715607,2884625000000,23.4956970215,43.3962860107,-15.047662735,2825197000000,39.8751831055,53.5892181396,-18.7600250244,2814669000000,27.201171875,53.0771331787,-15.6399412155,2803993000000,36.176361084,53.0577850342,-18.2028427124,2793197000000,45.4960021973,55.7249145508,-20.8515491486,2804929000000,38.4179992676,54.7763214111,-16.953250885,2847977000000,58.6842346191,53.6277160645,-25.0566692352,2786829000000,69.6172332764,36.7732543945,-4.72340345383,2850405000000,45.0131225586,53.3695068359,-22.3466377258
2843285000000,78.6495361328,114.607444763,-19.3606472015,2795793000000,72.8320770264,87.8607788086,-15.9571971893,2884033000000,100.874160767,98.9078216553,-28.648399353,2806525000000,54.1055908203,89.0458831787,-15.3774223328,2791645000000,75.2580871582,97.7691650391,-21.6493587494,2864121000000,-14.4757995605,-5.55146789551,-5.09651756287,2884781000000,21.7448425293,41.1859741211,-14.309463501,2825297000000,39.6840209961,51.8419952393,-17.3223152161,2814813000000,24.6342163086,51.0402526855,-15.1433439255,2804101000000,33.4743347168,50.8076934814,-17.8092269897,2793293000000,42.9928283691,53.6147460938,-20.5720367432,2805065000000,35.8198852539,52.582244873,-16.5679264069,2847977000000,57.2630615234,53.8283996582,-24.5886497498,2786965000000,70.0037231445,33.6199035645,-3.800999403,2850509000000,43.387298584,51.4069976807,-21.9634113312
2843377000000,77.1089324951,113.869262695,-19.0539474487,2795905000000,70.7734985352,86.8612518311,-15.4339056015,2884137000000,95.733505249,97.4911804199,-28.3383789062,2806641000000,52.0979309082,87.3091125488,-14.9875011444,2791753000000,73.7764129639,96.743927002,-20.6814346313,2864229000000,-16.2089233398,-6.28253173828,-5.1568441391,2884889000000,18.5139770508,39.1642456055,-12.2516212463,2825405000000,36.879699707,50.6146697998,-16.5239944458,2814913000000,24.5444335938,50.0838775635,-14.8697843552,2804193000000,30.7723083496,48.5576019287,-17.4156112671,2793401000000,40.489654541,51.5045623779,-20.2925243378,2805173000000,33.2217712402,50.388168335,-16.1826038361,2848113000000,54.3078613281,52.0755615234,-24.3905296326,2787081000000,35.4453735352,40.4356079102,-5.39367294312,2850509000000,43.2745666504,50.9552154541,-21.5979213715
2843461000000,73.2987670898,112.299102783,-19.4987678528,2796013000000,68.7149200439,85.8617248535,-14.9106140137,2884137000000,93.837097168,96.9349517822,-28.8388557434,2806641000000,52.3098449707,87.0410919189,-14.6832857132,2791753000000,73.5775299072,96.6017456055,-19.8819713593,2864341000000,-17.8965454102,-8.67523193359,-4.63188266754,2885029000000,17.9206237793,37.4440155029,-11.7555112839,2825501000000,34.7666320801,47.7500610352,-16.4151744843,2815001000000,22.193359375,48.1411743164,-14.3843545914,2804293000000,32.1885986328,48.4297637939,-15.9438772202,2793489000000,37.9864807129,49.3943939209,-20.0130119324,2805273000000,30.6236572266,48.1941070557,-15.7972803116,2848253000000,51.3526611328,50.3227233887,-24.192407608,2787205000000,32.7916870117,38.1495513916,-4.61018514633,2850609000000,41.440612793,49.9335174561,-19.9343109131
2843553000000,71.69190979,110.31463623,-18.1501865387,2796125000000,65.7126922607,84.5039825439,-15.1885108948,2884241000000,92.1352844238,96.7282562256,-28.408952713,2806749000000,50.2829284668,86.1070098877,-14.1280927658,2791853000000,71.8759002686,95.8776397705,-19.6074371338,2864453000000,-19.5841674805,-11.0679321289,-4.10692167282,2885129000000,15.1452331543,34.7322692871,-11.20125103,2825601000000,34.8486022949,47.0950012207,-15.9161376953,2815077000000,19.3670349121,48.1623077393,-10.8391113281,2804373000000,29.8249816895,46.3540649414,-15.4969825745,2793585000000,35.4833068848,47.2842254639,-19.733499527,2805361000000,28.0255126953,46.0000305176,-15.4119577408,2848357000000,48.2481689453,47.3477478027,-23.2662086487,2787325000000,30.1380310059,35.8634796143,-3.82669758797,2850609000000,41.310546875,50.6578216553,-20.53698349
2843653000000,69.6688690186,108.653533936,-17.9499568939,2796225000000,64.3288726807,82.7085266113,-13.890291214,2884241000000,90.9936065674,96.5387878418,-27.9970264435,2806853000000,47.4788513184,85.2539978027,-13.6198863983,2791933000000,70.0634002686,94.9292144775,-18.8488502502,2864573000000,-17.7282104492,-6.1982421875,-4.02063465118,2885249000000,13.9980773926,33.2163391113,-11.4066200256,2825701000000,32.4849243164,45.0722961426,-15.5213794708,2815173000000,16.9750366211,46.3887023926,-10.1981754303,2804473000000,30.036529541,45.6863098145,-15.6551980972,2793701000000,32.9801330566,45.174041748,-19.4539871216,2805457000000,25.4273986816,43.8059539795,-15.0266342163,2848461000000,45.2804870605,45.4928741455,-23.0300540924,2787473000000,27.484375,33.5774230957,-3.04320979118,2850693000000,39.144317627,49.1662750244,-20.3340072632
2843757000000,66.9090576172,107.823776245,-17.5080471039,2796333000000,62.5462036133,81.5880126953,-14.0309524536,2884337000000,89.137588501,96.1962432861,-27.9832763672,2806957000000,46.6183166504,84.0209503174,-16.0366325378,2791933000000,70.2677307129,95.0654296875,-18.5367336273,2864685000000,-18.0401611328,-7.59326171875,-4.21218013763,2885341000000,11.3649597168,30.6090698242,-10.8926134109,2825821000000,30.1212158203,43.0495910645,-15.1266202927,2815325000000,14.5830688477,44.6150970459,-9.55724048615,2804557000000,27.8677368164,44.3163604736,-17.2224674225,2793797000000,30.4769592285,43.063873291,-19.1744747162,2805545000000,26.3823242188,44.8137054443,-15.3871107101,2848573000000,42.8515625,43.7986450195,-21.8923931122,2787577000000,14.6248474121,35.8061828613,-5.05770587921,2850785000000,37.7676696777,47.5714111328,-19.9985256195
2843845000000,64.4515533447,106.250152588,-17.1022968292,2796433000000,60.500213623,80.4896850586,-13.5408115387,2884437000000,87.2815704346,95.8537139893,-27.9695262909,2807081000000,42.5891723633,82.2409057617,-15.1468219757,2792053000000,68.0963745117,94.5826568604,-17.7779254913,2864793000000,-19.3381958008,-9.34588623047,-3.74804472923,2885461000000,8.73184204102,28.0017852783,-10.3786058426,2825917000000,27.7575378418,41.0268859863,-14.7318611145,2815433000000,12.1910705566,42.841506958,-8.91630458832,2804661000000,26.9468383789,42.4030151367,-17.0113315582,2793889000000,32.2903137207,43.1660766602,-15.6739034653,2805621000000,24.7265319824,42.7244110107,-15.7713041306,2848573000000,41.6566162109,43.8931274414,-21.1938323975,2787577000000,12.0476989746,35.8326263428,-5.45507287979,2850889000000,35.7850952148,45.9326629639,-18.6462936401
2843941000000,62.6412353516,104.184570312,-16.5090713501,2796541000000,58.4542236328,79.3913574219,-13.0506696701,2884545000000,83.4386901855,94.4804077148,-27.6566905975,2807173000000,40.4205627441,81.2126312256,-14.7280960083,2792169000000,65.9173126221,93.8930358887,-16.5038490295,2864953000000,-20.6362304688,-11.098526001,-3.28390955925,2885577000000,6.09872436523,25.3945159912,-9.86459922791,2826013000000,25.3938293457,39.0041656494,-14.33710289,2815549000000,11.294921875,41.8167877197,-9.91208267212,2804769000000,25.3903503418,41.4201660156,-16.4055309296,2794001000000,29.7035827637,41.9555969238,-15.8047742844,2805621000000,23.7419433594,42.5725860596,-15.6134128571,2848689000000,38.6215515137,41.0843048096,-20.8020362854,2787681000000,11.042755127,34.8502960205,-6.2031083107,2850889000000,34.4936828613,46.1232147217,-18.3834857941
2843941000000,61.4949035645,103.918426514,-15.8283634186,2796641000000,56.4082336426,78.2930450439,-12.5605287552,2884629000000,81.4169158936,94.0518951416,-27.626449585,2807285000000,37.4422607422,79.5383911133,-13.0563249588,2792293000000,64.2666320801,93.2402191162,-16.1315059662,2865345000000,-21.9342651367,-12.8511505127,-2.81977415085,2885681000000,3.46557617188,22.7872467041,-9.35059261322,2826117000000,23.0301513672,36.9814605713,-13.9423437119,2815641000000,9.02154541016,40.1025695801,-9.35362434387,2804877000000,24.043182373,39.5215454102,-16.4599552155,2794113000000,27.4528503418,40.0500183105,-15.3990354538,2805793000000,22.3920288086,41.6885223389,-15.4013986588,2848769000000,35.3971252441,39.6416015625,-19.8514270782,2787781000000,10.5076293945,32.7660217285,-7.06871461868,2850969000000,32.7842712402,44.2093811035,-17.7794456482
2844041000000,59.67578125,102.881790161,-15.4654073715,2796745000000,55.6728210449,77.1531829834,-12.6637105942,2884733000000,79.3951416016,93.6233673096,-27.5962104797,2807389000000,35.2032470703,78.4539337158,-12.5688686371,2792409000000,86.2619171143,-58.2758789062,-24.1700077057,2865777000000,-23.0649414062,-8.73768615723,-3.29465699196,2885793000000,8.57992553711,24.748840332,-8.64469242096,2826217000000,23.466583252,37.6417236328,-13.1253099442,2815753000000,6.74816894531,38.3883514404,-8.7951669693,2804973000000,22.5703735352,38.1660766602,-16.3787403107,2794217000000,26.6332092285,39.0430908203,-13.7109851837,2805885000000,21.1328430176,41.09034729,-15.6779870987,2848941000000,33.2583312988,37.405166626,-19.2823238373,2787781000000,10.0660400391,32.6211700439,-7.71647596359,2850969000000,33.294128418,44.1758117676,-17.5789470673
2844133000000,57.1822814941,101.383850098,-15.6634616852,2796745000000,54.8399353027,77.3279571533,-12.5375995636,2884837000000,76.6997680664,93.3851776123,-26.3458843231,2807497000000,33.7716369629,77.6233978271,-11.862651825,2792409000000,69.312286377,36.6447753906,-22.1085414886,2866053000000,-24.4563903809,-9.28408813477,-3.47016239166,2885917000000,6.53701782227,22.4896240234,-8.12077331543,2826313000000,23.1752929688,35.9087677002,-12.9277915955,2815861000000,4.47479248047,36.6741333008,-8.23670864105,2805069000000,22.1262512207,37.2208251953,-15.5437698364,2794305000000,25.513458252,37.8680419922,-13.5200328827,2805981000000,19.1076965332,39.4601593018,-15.4066619873,2848941000000,32.1462402344,37.2593841553,-19.0874385834,2787945000000,7.35311889648,31.0364379883,-7.33809089661,2851061000000,31.6123962402,42.8224945068,-17.3332519531
