P1_time_percent,P1_Xc,P1_Yc,P1_W,P1_H,P1_angle,P2_time_percent,P2_Xc,P2_Yc,P2_W,P2_H,P2_angle,P3_time_percent,P3_Xc,P3_Yc,P3_W,P3_H,P3_angle,P4_time_percent,P4_Xc,P4_Yc,P4_W,P4_H,P4_angle,P5_time_percent,P5_Xc,P5_Yc,P5_W,P5_H,P5_angle,PD1_time_percent,PD1_Xc,PD1_Yc,PD1_W,PD1_H,PD1_angle,PD2_time_percent,PD2_Xc,PD2_Yc,PD2_W,PD2_H,PD2_angle,PD3_time_percent,PD3_Xc,PD3_Yc,PD3_W,PD3_H,PD3_angle,PD4_time_percent,PD4_Xc,PD4_Yc,PD4_W,PD4_H,PD4_angle,PD5_time_percent,PD5_Xc,PD5_Yc,PD5_W,PD5_H,PD5_angle,PID1_time_percent,PID1_Xc,PID1_Yc,PID1_W,PID1_H,PID1_angle,PID2_time_percent,PID2_Xc,PID2_Yc,PID2_W,PID2_H,PID2_angle,PID3_time_percent,PID3_Xc,PID3_Yc,PID3_W,PID3_H,PID3_angle,PID4_time_percent,PID4_Xc,PID4_Yc,PID4_W,PID4_H,PID4_angle,PID5_time_percent,PID5_Xc,PID5_Yc,PID5_W,PID5_H,PID5_angle
2846113000000,295.057495117,162.142425537,57.3802566528,57.8433036804,-9.37314224243,2799549000000,304.525268555,184.879547119,52.5477371216,52.64270401,-6.13791227341,2886837000000,289.448913574,157.263900757,61.8335952759,63.2604904175,-11.6176662445,2810133000000,323.171936035,185.577941895,53.1559486389,53.2445602417,-4.89301204681,2794593000000,294.639984131,169.745223999,51.7994651794,54.1729736328,-5.28734445572,2870973000000,358.896057129,248.418167114,86.3160171509,88.8670959473,-2.02889037132,2889025000000,347.582641602,237.969284058,75.3594284058,76.5365524292,-4.7941160202,2829045000000,336.699981689,238.06993103,88.6361541748,89.4550704956,-6.23312473297,2818645000000,343.052764893,225.928024292,69.0318756104,69.0337982178,-6.53303813934,2807565000000,330.035583496,230.062576294,72.8311309814,74.1943054199,-5.83444881439,2795989000000,316.892272949,224.291748047,58.3122291565,59.3097457886,-8.52006912231,2808665000000,338.723358154,229.834960938,56.0020027161,57.5732803345,-8.21984767914,2851257000000,319.802215576,228.534622192,62.0392036438,62.3913764954,-8.84208679199,2790669000000,320.901916504,232.732818604,53.4977798462,53.2069168091,-7.02595949173,2853437000000,327.121948242,225.500289917,63.1061248779,63.7504615784,-10.3076381683
2846277000000,296.938964844,162.818389893,57.1926651001,57.9204063416,-8.6764087677,2799633000000,305.601623535,185.203033447,52.4653396606,52.8023757935,-5.29180288315,2886837000000,291.135223389,157.249008179,61.9252586365,63.6955718994,-11.40284729,2810229000000,324.296630859,186.10697937,53.6775054932,53.4060096741,-4.89342355728,2794673000000,296.069122314,171.222412109,51.8784866333,54.0157394409,-6.07220840454,2871081000000,366.6456604,250.165237427,86.9931640625,89.8593521118,-1.44767689705,2889129000000,348.917755127,238.778915405,75.763168335,76.8846664429,-4.58040571213,2829153000000,337.797393799,238.807678223,89.2042007446,89.7908401489,-6.25002384186,2818765000000,344.041442871,226.757247925,69.4017181396,69.3643493652,-6.32496261597,2807677000000,331.30682373,229.655044556,71.907623291,73.9873275757,-5.82391500473,2796093000000,317.457946777,223.598312378,57.7331314087,59.1976776123,-6.61128282547,2808773000000,339.026977539,231.135879517,55.8214035034,57.1612930298,-7.94648218155,2851409000000,320.769378662,229.429443359,62.5084571838,62.6158447266,-8.88902187347,2790753000000,321.316741943,233.493133545,53.0556564331,52.8014259338,-6.92209243774,2853521000000,328.568786621,226.525741577,63.3350448608,64.0126647949,-10.0579166412
2846373000000,298.077301025,163.474594116,57.2249412537,57.9302330017,-8.40071392059,2799733000000,307.069946289,185.914093018,52.4941139221,52.8150138855,-4.93378019333,2886945000000,293.236236572,157.764221191,61.9724617004,64.0541000366,-10.9214191437,2810321000000,327.032928467,186.233261108,54.0160827637,53.7606887817,-3.93262600899,2794673000000,296.784667969,171.156738281,51.959728241,54.5989608765,-5.89481449127,2871209000000,371.327545166,251.732589722,86.5520324707,90.3478164673,-1.27085018158,2889273000000,348.201690674,239.255477905,76.8912200928,77.9782714844,-4.66851902008,2829265000000,338.30267334,239.016967773,90.4537353516,91.0255126953,-6.09463405609,2818857000000,343.371826172,226.985900879,70.1733322144,69.8571548462,-6.16816759109,2807793000000,332.726226807,230.745239258,72.4140319824,74.5330505371,-5.47984075546,2796201000000,318.26071167,224.23677063,57.7612495422,59.2438621521,-6.27338600159,2808869000000,340.228271484,232.139312744,55.9336547852,57.2694358826,-7.69968128204,2851409000000,317.793365479,227.637664795,65.0769042969,67.6084899902,-8.9747428894,2790857000000,320.905883789,233.238204956,54.0029220581,53.8385810852,-7.1551451683,2853677000000,330.015625,227.551193237,63.5639648438,64.2748641968,-9.80819606781
2846469000000,298.77142334,164.299285889,58.1292037964,58.6287574768,-8.57736110687,2799833000000,308.538238525,186.625152588,52.5228881836,52.8276481628,-4.57575750351,2887053000000,295.564331055,158.703460693,61.7491531372,64.1083526611,-9.88430690765,2810409000000,327.21270752,186.922866821,54.4215812683,53.8485870361,-3.91198015213,2794845000000,297.932281494,171.739807129,51.1944847107,54.3715896606,-5.55742120743,2871317000000,372.563873291,251.994064331,87.0170059204,90.9193954468,-1.12539029121,2889473000000,348.777770996,239.903213501,79.2878952026,80.1612472534,-3.73706269264,2829369000000,339.233612061,239.525588989,92.3547744751,92.0447006226,-5.96198272705,2818949000000,344.217987061,227.763519287,70.5626449585,70.1955718994,-5.96257734299,2807889000000,332.797271729,232.162109375,72.2501449585,73.5393981934,-5.95946931839,2796313000000,318.108642578,225.718002319,57.8136482239,59.0172958374,-6.49639034271,2808973000000,340.605255127,232.675384521,55.8196716309,56.9084625244,-7.91627979279,2851565000000,321.371856689,230.092071533,65.32787323,67.551940918,-9.11048698425,2790857000000,321.825073242,233.053283691,54.3457527161,54.8170166016,-7.17053985596,2853853000000,330.704467773,228.454360962,64.4910049438,64.2379760742,-10.0985298157
2846469000000,299.208465576,163.737243652,58.235660553,58.4243240356,-9.83662986755,2799925000000,309.646697998,186.949539185,52.8098373413,53.9018135071,-4.32867670059,2887165000000,297.801269531,159.430221558,61.7797470093,64.4585266113,-9.65870761871,2810509000000,327.934143066,187.58380127,54.9095153809,54.1659622192,-3.80720162392,2794925000000,299.07989502,172.322875977,50.4292411804,54.1442222595,-5.22002744675,2871457000000,369.528167725,249.904571533,87.9687347412,91.7671661377,-0.590582311153,2889589000000,349.883422852,240.672164917,79.8295898438,80.6402053833,-3.50105667114,2829481000000,341.605926514,239.602081299,93.2516174316,93.6712036133,-5.6384601593,2819041000000,343.934967041,227.693344116,71.0918426514,70.6077728271,-6.84831762314,2808001000000,334.103088379,233.279830933,72.724029541,74.0104446411,-5.65535497665,2796313000000,317.488311768,225.669692993,58.2581787109,58.869102478,-6.66066169739,2809077000000,341.385772705,233.587493896,55.8755836487,56.5734863281,-7.69035577774,2851665000000,324.215057373,231.081665039,65.0320129395,67.4393539429,-8.25647640228,2790957000000,322.043243408,234.154251099,54.4943237305,54.9359931946,-7.21023464203,2853961000000,335.143493652,230.321640015,64.5671005249,65.5397033691,-9.25263023376
2846565000000,300.249511719,164.298980713,58.3189353943,58.4589614868,-9.67222309113,2800013000000,309.861877441,187.703155518,53.2149543762,54.185043335,-5.14687585831,2887277000000,299.799407959,160.463668823,61.6442260742,64.6264572144,-9.24987602234,2810621000000,329.788543701,188.763931274,54.7606773376,54.0875854492,-3.85689091682,2795021000000,299.276275635,174.100769043,50.5614891052,53.8716850281,-5.86053752899,2871573000000,369.179016113,249.690063477,91.7558288574,95.6198501587,-0.978005826473,2889657000000,350.989074707,241.441131592,80.3712844849,81.1191558838,-3.26505088806,2829593000000,343.053649902,240.604232788,94.0754470825,94.4164810181,-5.38255357742,2819129000000,344.134124756,227.991470337,71.7168655396,71.2670059204,-6.59479379654,2808117000000,335.408935547,234.39755249,73.1979141235,74.4814910889,-5.35124063492,2796313000000,318.451721191,225.55569458,58.567150116,59.3890800476,-6.79216003418,2809177000000,342.159667969,234.118438721,56.1378250122,56.3747367859,-8.49346637726,2851833000000,325.024414062,232.538375854,65.221244812,66.760925293,-7.82584047318,2790957000000,322.786956787,233.956726074,54.8892326355,56.0438270569,-7.07200050354,2854081000000,337.355957031,231.41557312,67.204284668,68.5545578003,-7.54589605331
2846661000000,301.982635498,165.104995728,58.8481559753,59.7103500366,-9.4510974884,2800113000000,311.407196045,188.490402222,53.4089012146,53.9598464966,-5.00421619415,2887381000000,301.729644775,161.247375488,61.8516044617,64.9865875244,-9.23731613159,2810725000000,330.514007568,188.771987915,54.9450149536,54.1531906128,-4.41088104248,2795021000000,298.85446167,174.021606445,51.061290741,53.7194404602,-5.95132923126,2871697000000,367.359954834,249.911560059,92.5504989624,95.7141799927,-0.800520539284,2889773000000,350.936431885,241.392059326,81.4479217529,81.2502670288,-3.17954039574,2829701000000,342.76473999,240.447494507,95.1865768433,94.7830886841,-5.55981969833,2819221000000,343.959411621,228.024169922,72.914932251,72.7067642212,-6.69995641708,2808233000000,336.343078613,233.273544312,73.7722167969,75.5002822876,-5.82852649689,2796417000000,319.085235596,226.132202148,58.6345481873,59.4378890991,-6.53583288193,2809273000000,343.229064941,235.038345337,56.2444763184,56.4213142395,-8.32663345337,2851961000000,327.01373291,234.161605835,65.5660018921,66.5022201538,-7.83308362961,2791053000000,323.260009766,234.493743896,55.9808425903,57.6592788696,-7.00293779373,2854201000000,340.295837402,233.863037109,67.4078063965,68.3652038574,-7.62207174301
2846765000000,303.083618164,165.68788147,58.956451416,59.8132476807,-9.28351020813,2800113000000,312.400634766,188.45513916,53.7095146179,54.6904335022,-4.63762140274,2887473000000,303.456054688,163.049697876,61.8776435852,64.4806976318,-8.25006484985,2810725000000,331.979858398,188.824508667,55.1209793091,54.8135757446,-4.51054191589,2795109000000,299.96697998,175.227722168,50.8856010437,53.3569297791,-6.35769605637,2871801000000,367.886260986,249.961456299,93.2302017212,96.4435195923,-0.661869227886,2889933000000,351.945556641,242.092849731,82.0172195435,81.7112731934,-2.95130157471,2829805000000,344.414398193,241.401855469,96.4105072021,96.290473938,-5.52556467056,2819317000000,343.865905762,228.261245728,74.2180557251,73.9825210571,-6.83590459824,2808405000000,337.618225098,234.20614624,74.2509231567,75.9976425171,-5.56195259094,2796509000000,319.074981689,226.953109741,59.5796165466,60.1395797729,-6.50926494598,2809361000000,343.302825928,235.452758789,56.2540435791,56.0514068604,-7.87084341049,2851961000000,329.085845947,234.794830322,65.8041305542,66.9241256714,-7.67900848389,2791161000000,323.677215576,235.057556152,55.7877731323,57.590007782,-6.92577838898,2854201000000,341.912231445,234.00769043,68.3277893066,69.6906280518,-7.43220567703
2846853000000,303.43270874,166.852661133,59.9152984619,60.5734786987,-8.95272731781,2800209000000,313.719970703,189.084060669,53.7891273499,54.7876968384,-4.34872436523,2887473000000,304.467834473,163.001525879,61.9514350891,64.7937927246,-8.20154094696,2810833000000,332.737792969,189.728546143,55.1374473572,54.8405990601,-4.54555130005,2795205000000,300.921264648,175.896774292,50.2627410889,53.1238212585,-6.13164567947,2871909000000,365.009643555,248.649703979,93.1247634888,97.0381469727,-0.68689674139,2890113000000,354.946014404,242.314834595,82.5407180786,83.4747848511,-2.88657569885,2829909000000,345.32421875,242.013580322,96.765296936,98.3196487427,-6.74079942703,2819429000000,344.037017822,228.588928223,75.1887283325,75.1599349976,-6.79870891571,2808521000000,339.772125244,233.429580688,76.7078094482,77.2562866211,-1.85356140137,2796597000000,319.652587891,227.550857544,59.6962242126,60.2249946594,-6.26581954956,2809453000000,343.987487793,235.93196106,56.4976501465,56.2299346924,-7.26102638245,2852057000000,329.079284668,235.731109619,66.0507125854,66.6695251465,-7.66214227676,2791257000000,322.52532959,235.267196655,56.2433853149,57.4648628235,-7.27922964096,2854297000000,343.41619873,235.373077393,68.6057128906,70.3353042603,-7.28722572327
2846941000000,304.967681885,168.560897827,60.247631073,60.2935409546,-8.85924434662,2800309000000,313.327850342,188.974960327,54.6136665344,54.9508476257,-4.31520700455,2887577000000,305.999450684,163.781845093,62.206111908,65.1563262939,-8.33337593079,2810933000000,334.251800537,190.37071228,55.0883483887,55.0212745667,-4.16595315933,2795289000000,301.529693604,177.560211182,50.2075500488,52.9938392639,-5.98715734482,2872029000000,361.804168701,247.999252319,92.1820144653,97.9025802612,-1.75860917568,2890269000000,356.877716064,245.010284424,83.8592758179,85.8923721313,-5.3950009346,2830025000000,347.903137207,242.156936646,97.6920700073,99.8452911377,-6.18076562881,2819525000000,344.193145752,228.887619019,76.1211853027,76.2067871094,-6.77402353287,2808669000000,338.583618164,234.656143188,77.2683029175,77.1458282471,-2.63155913353,2796697000000,320.92678833,229.212585449,59.6196861267,59.9696731567,-6.60145235062,2809453000000,344.714660645,235.421096802,56.6137428284,56.6698608398,-6.14090394974,2852189000000,330.935211182,236.775680542,66.2976989746,67.1831359863,-7.30814599991,2791257000000,323.546020508,235.48286438,56.5402145386,57.8000984192,-6.89986562729,2854297000000,345.139770508,236.73109436,69.623916626,71.5998001099,-10.0773715973
2847037000000,306.607635498,169.32598877,60.5976295471,60.9103622437,-8.04087162018,2800309000000,314.693054199,189.161010742,54.3298187256,55.3729629517,-4.0878944397,2887681000000,307.745635986,164.407196045,62.2822723389,65.2803344727,-7.98572206497,2811045000000,335.511230469,191.026428223,55.2141418457,55.1169662476,-3.98072123528,2795373000000,303.448699951,178.518798828,50.7963905334,53.8324279785,-5.91564273834,2872145000000,360.677490234,248.389282227,93.0366210938,98.0273284912,-1.80572736263,2890449000000,356.402191162,244.485931396,85.2094955444,86.127243042,-4.71419620514,2830125000000,349.660858154,242.566467285,99.0915222168,101.983825684,-5.66718053818,2819617000000,344.339172363,229.33480835,76.9494247437,77.2202758789,-6.76958942413,2808765000000,339.997406006,235.943115234,77.9134597778,77.8633804321,-3.6837143898,2796789000000,321.827697754,230.362014771,59.349319458,59.925567627,-6.71046495438,2809525000000,345.045623779,236.304092407,56.4754142761,56.4836006165,-6.25826263428,2852297000000,332.718109131,237.655090332,66.6104049683,67.9857940674,-7.26033973694,2791353000000,323.016113281,236.254821777,57.114490509,58.5033950806,-7.13259220123,2854449000000,346.441864014,236.758407593,69.9302902222,71.9806976318,-9.55260848999
2847141000000,306.717193604,169.773284912,61.3054046631,61.2170562744,-7.83079719543,2800529000000,315.221008301,189.847442627,54.4121513367,55.3381996155,-4.29099750519,2887789000000,309.365783691,167.018798828,62.1949691772,64.4020690918,-8.2016210556,2811145000000,332.579071045,188.686401367,57.8419303894,60.2600593567,-4.36479902267,2795581000000,304.044952393,179.839553833,51.5888824463,53.9304275513,-3.79854631424,2872241000000,361.015899658,247.832885742,93.5524978638,98.3947372437,-1.56750738621,2890569000000,359.323455811,245.252075195,85.4445953369,87.231010437,-4.46451616287,2830249000000,351.099029541,243.343276978,99.9609603882,102.929985046,-5.48285675049,2819713000000,346.125061035,229.698150635,76.6406097412,78.0022583008,-6.20260095596,2808889000000,342.221405029,236.196304321,78.2702789307,78.8417129517,-4.02932500839,2796789000000,321.306854248,230.147766113,59.9546699524,60.1598892212,-6.3722448349,2809709000000,345.52746582,236.965286255,56.4809799194,56.3539352417,-6.15791273117,2852445000000,333.954986572,238.553100586,66.9141387939,68.3093719482,-6.99540376663,2791453000000,323.896697998,237.37159729,57.3661689758,58.3966712952,-7.21179628372,2854553000000,348.160461426,237.812805176,70.3481063843,72.481262207,-9.40131473541
2847141000000,308.066192627,169.833404541,61.689037323,62.0896720886,-7.33656406403,2800645000000,317.112854004,190.933303833,54.5627975464,55.33070755,-4.27794837952,2887789000000,310.33493042,166.968322754,62.4031867981,64.780090332,-8.17240715027,2811225000000,337.411071777,188.144454956,60.091217041,60.4838562012,-7.34335327148,2795705000000,305.694976807,181.400268555,52.2712364197,54.3111419678,-4.25179338455,2872353000000,360.893341064,247.715164185,94.1160125732,99.0729217529,-1.50011861324,2890785000000,360.578948975,245.973403931,86.0673522949,87.8619384766,-4.34656715393,2830353000000,352.537200928,244.12008667,100.83039856,103.876152039,-5.29853248596,2819817000000,346.608795166,229.696899414,77.2710876465,78.9640884399,-5.48366355896,2809017000000,343.470367432,237.008239746,78.8359069824,79.3781585693,-3.75804924965,2796893000000,323.494689941,229.713241577,60.761390686,60.5168380737,-4.55245923996,2809709000000,346.207580566,236.680343628,56.7436332703,57.0584983826,-6.06724977493,2852609000000,335.191833496,239.451095581,67.2178649902,68.6329574585,-6.73046779633,2791453000000,324.727783203,237.222839355,57.819065094,59.2305755615,-7.24467420578,2854637000000,349.87902832,238.867218018,70.7659225464,72.9818267822,-9.25002098083
2847257000000,309.132751465,170.480514526,61.9032402039,62.2818603516,-7.11319208145,2800645000000,318.215270996,190.90663147,55.0710639954,56.0057640076,-4.12221574783,2887897000000,311.682556152,168.548812866,62.4578437805,64.0088577271,-9.06186294556,2811309000000,339.073669434,190.991958618,59.9755096436,60.8162307739,-7.02228927612,2795705000000,306.398803711,181.156509399,53.1013908386,54.6954536438,-3.89664077759,2872473000000,360.770782471,247.597442627,94.6795272827,99.7511062622,-1.43272995949,2890989000000,361.032226562,245.793029785,86.9337387085,89.3190612793,-4.01639890671,2830461000000,353.303100586,243.57220459,102.392349243,105.51058197,-4.58618593216,2819929000000,347.178466797,230.160476685,77.7836685181,79.5469512939,-5.31324386597,2809121000000,342.414611816,237.433441162,79.6166687012,79.6129760742,-3.97799539566,2796993000000,323.295928955,231.25793457,61.0421562195,60.3626480103,-4.88247489929,2809817000000,346.474243164,237.217376709,56.8096389771,56.9438438416,-5.93316936493,2852781000000,336.428710938,240.349105835,67.5215911865,68.9565353394,-6.46553230286,2791553000000,323.803344727,237.503982544,58.5382423401,59.9257087708,-7.13332509995,2854733000000,350.639801025,240.326004028,70.7797393799,72.5084457397,-8.58222484589
