P1_time_percent,P1_Xc,P1_Yc,P1_W,P1_H,P1_angle,P2_time_percent,P2_Xc,P2_Yc,P2_W,P2_H,P2_angle,PD1_time_percent,PD1_Xc,PD1_Yc,PD1_W,PD1_H,PD1_angle,PD2_time_percent,PD2_Xc,PD2_Yc,PD2_W,PD2_H,PD2_angle,PD3_time_percent,PD3_Xc,PD3_Yc,PD3_W,PD3_H,PD3_angle,PD4_time_percent,PD4_Xc,PD4_Yc,PD4_W,PD4_H,PD4_angle
,,,,,,1.54393924852094E+018,94.2648696899,90.8366317749,85.2083435059,87.3260269165,5.85323524475,1.54393814667326E+018,159.843887329,145.810424805,103.070144653,107.042221069,7.12652158737,1.54393850805E+018,181.815139771,137.039901733,136.336730957,139.055923462,2.66704177856,1.54402788513889E+018,223.640579224,62.8232917786,94.3537750244,101.680511475,-13.6584405899,1.54402865530388E+018,171.807052612,92.9104232788,106.274703979,97.1377182007,0.60232001543
,,,,,,1.54393924863998E+018,102.995094299,91.8315124512,85.3633117676,87.4225234985,6.33958911896,1.54393814682926E+018,157.739746094,150.426712036,102.172515869,104.285446167,4.37271928787,1.5439385081411E+018,185.392990112,131.461196899,140.254562378,135.581268311,1.79368114471,1.54402788522343E+018,231.680496216,66.5288772583,93.539276123,99.4756622314,-13.8933038712,1.54402865530488E+018,174.492233276,92.8760757446,102.461959839,96.8256759644,-1.00869858265
,,,,,,1.54393924864069E+018,104.519172668,92.0146713257,85.9045333862,86.4688415527,4.51333141327,1.54393814704261E+018,166.214279175,149.780288696,100.765144348,102.241645813,3.17718243599,1.54393850827196E+018,185.453292847,127.77444458,140.676864624,134.481414795,1.4194214344,1.5440278852257E+018,234.336257935,68.2767868042,94.6840515137,100.107284546,-12.0952920914,1.54402865537385E+018,175.441101074,94.5382995605,101.270507812,96.4840164185,-0.187006950378
,,,,,,1.54393924877621E+018,103.135269165,91.2105484009,86.776512146,88.9534225464,1.80835533142,1.54393814719416E+018,165.735916138,148.144927979,101.807373047,103.988182068,0.0864762440324,1.54393850836894E+018,182.492202759,132.639846802,138.373153687,129.867141724,2.25203585625,1.54402788535867E+018,230.923873901,72.5379562378,96.1298446655,95.4200439453,-10.6856040955,1.54402865537528E+018,176.948181152,94.9915161133,100.793685913,98.4911575317,0.407505273819
,,,,,,1.5439392489021E+018,109.311576843,89.8408508301,85.8425292969,86.9181594849,1.29195928574,1.54393814738162E+018,166.696029663,142.088439941,103.226348877,105.833839417,0.0381456650794,1.54393850836981E+018,182.168289185,134.611465454,140.582870483,128.115447998,-0.0295120291412,1.54402788544177E+018,236.213684082,78.8777313232,94.1674880981,93.1493530273,-11.9796276093,1.54402865537532E+018,175.733505249,95.0156402588,99.2524795532,96.1192932129,1.26561057568
,,,,,,1.54393924902999E+018,116.209106445,89.068649292,94.1649017334,99.024597168,10.0783195496,1.54393814738259E+018,165.888381958,140.756652832,100.590270996,106.352561951,-0.770356357098,1.54393850852648E+018,181.833129883,127.374359131,142.23286438,132.073791504,2.09791994095,1.54402788555295E+018,240.413238525,85.174041748,90.4783782959,94.5504074097,-11.7410554886,1.54402865547758E+018,174.239120483,93.8673782349,98.1959838867,94.3715286255,2.57084679604
,,,,,,1.54393924912142E+018,118.812454224,90.279876709,92.6173171997,98.650932312,8.18439674377,1.54393814749519E+018,172.340805054,138.450134277,102.938835144,103.766265869,-0.582354128361,1.54393850863793E+018,181.576599121,125.122993469,146.454193115,134.704772949,8.24154949188,1.54402788563313E+018,245.673950195,88.1048278809,92.3967971802,94.7927398682,-11.6939754486,1.54402865547871E+018,173.688934326,92.7004318237,98.560798645,94.5932998657,3.1887485981
,,,,,,1.5439392491222E+018,119.740394592,90.5966491699,92.9255065918,95.5279006958,7.2915096283,1.54393814768481E+018,175.773635864,136.127349854,103.594573975,103.899665833,-0.995705187321,1.54393850882129E+018,181.175994873,128.794174194,142.682113647,139.147903442,7.39183950424,1.54402788563468E+018,247.423858643,87.4994659424,93.0450973511,92.0621795654,-8.7337770462,1.5440286555657E+018,169.448501587,91.9074630737,99.3682937622,101.856407166,2.35716867447
,,,,,,1.54393924924648E+018,121.43522644,96.8604431152,92.9557189941,95.5556945801,7.12869930267,1.54393814779781E+018,175.771499634,135.651199341,104.418243408,103.377372742,-4.39081573486,1.54393850896274E+018,180.781921387,129.330184937,142.953567505,140.12322998,8.20861434937,1.54402788571569E+018,246.529556274,92.8518600464,89.9809570312,92.6124267578,-8.87244796753,1.54402865556666E+018,170.002349854,92.5066604614,103.475486755,103.994506836,-0.387821555138
,,,,,,1.5439392492477E+018,120.843330383,98.1503982544,91.5189819336,95.9758300781,5.92266321182,1.54393814779987E+018,174.681732178,136.109329224,105.013664246,104.805229187,-3.63222980499,1.54393850909529E+018,178.723266602,131.757003784,140.546554565,134.741012573,2.83034300804,1.54402788584202E+018,247.575592041,96.4349212646,89.3943710327,92.153465271,-8.39277839661,1.54402865564177E+018,171.259292603,91.3287811279,106.848350525,108.573043823,-3.78073358536
,,,,,,1.54393924924835E+018,120.227645874,97.8517837524,91.3480987549,93.1581115723,6.13921260834,1.54393814796425E+018,173.031158447,132.685180664,106.514457703,107.178771973,1.87145650387,1.54393850921349E+018,177.092147827,131.928451538,137.016677856,134.021835327,0.159594774246,1.54402788595203E+018,252.211547852,109.7213974,86.5198287964,88.34425354,-8.99664497375,1.54402865572621E+018,168.682235718,89.9334564209,111.590133667,117.271224976,-5.33968782425
,,,,,,1.54393924932552E+018,128.575317383,95.4311218262,92.3514633179,96.1110153198,5.23596811295,1.54393814804993E+018,170.071166992,131.298538208,110.176467896,106.112701416,1.96666932106,1.54393850921459E+018,178.930358887,131.892959595,134.581192017,134.094467163,-0.468202620745,1.54402788606758E+018,254.483810425,112.300636292,84.5946731567,83.9145355225,-8.50199508667,1.54402865581844E+018,166.414230347,89.2815246582,108.767631531,116.397743225,-3.72815060616
,,,,,,1.54393924932684E+018,129.58152771,94.5157089233,91.1504745483,94.8874053955,3.48772883415,1.5439381482029E+018,171.791229248,127.142692566,110.748138428,106.938705444,1.94971227646,1.54393850940025E+018,171.616088867,132.906799316,132.684066772,136.821548462,-1.90373873711,1.54402788625683E+018,263.056854248,116.048324585,84.4258651733,80.9703216553,-7.86373996735,1.54402865581987E+018,167.75428772,89.6869888306,106.457359314,114.313682556,-2.00021886826
